STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-01,0.03,0,0,65,50,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-02,0.1,0,0,52,40,40,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-03,0,0,0,46,29,30,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-04,0.13,0,0,47,27,37,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-05,0,0,0,46,30,30,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-06,0,0,0,50,24,40,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-07,0,0,0,52,36,36,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-08,0.25,0,0,44,34,35,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-09,0.02,0,0,43,33,38,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-10,0,0,0,51,30,41,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-11,0.13,0.6,1,41,29,29,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-12,0.01,0.2,0,33,21,28,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-13,0,0,0,43,26,38,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-14,0,0,0,50,34,44,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-15,0,0,0,50,31,31,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-16,0.16,0,0,47,29,45,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-17,0,0,0,54,31,35,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-18,0,0,0,47,29,41,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-19,0.01,0,0,44,35,39,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-20,0,0,0,46,29,30,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-21,0,0,0,49,27,45,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-22,0,0,0,60,44,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-23,0.18,0,0,65,44,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-24,0.64,0,0,56,45,46,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-25,0,0,0,47,36,37,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-26,0,0,0,48,32,38,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-27,0,0,0,52,38,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-28,0,0,0,51,36,40,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-02-29,1.07,0,0,53,38,52,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-01,0.03,0,0,64,42,42,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-02,0.23,0,0,52,33,50,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-03,0.07,0,0,55,44,45,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-04,0,0,0,48,38,38,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-05,0,0,0,43,35,37,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-06,0,0,0,44,26,40,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-07,0,0,0,64,40,50,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-08,0,0,0,61,49,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-09,0.15,0,0,59,39,40,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-10,0,0,0,46,29,29,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-11,0,0,0,52,27,45,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-12,0,0,0,61,41,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-13,0.23,0,0,68,50,58,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-14,0,0,0,73,50,53,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-15,0,0,0,57,47,49,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-16,0,0,0,57,47,47,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-17,0,0,0,54,45,47,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-18,0,0,0,57,45,46,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-19,0,0,0,69,42,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-20,0,0,0,64,53,54,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-21,0.02,0,0,69,53,57,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-22,0,0,0,68,52,54,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-23,0,0,0,78,49,55,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-24,0.33,0,0,57,51,54,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-25,0,0,0,55,49,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-26,0,0,0,62,39,39,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-27,0,0,0,54,34,44,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-28,0,0,0,71,44,60,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-29,0,0,0,63,44,45,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-30,0,0,0,50,32,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-03-31,0.08,0,0,54,44,44,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-01,0.13,0,0,55,42,48,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-02,0.18,0,0,58,43,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-03,0,0,0,65,40,52,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-04,0,0,0,73,49,52,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-05,0,0,0,59,41,46,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-06,0,0,0,59,38,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-07,0,0,0,62,40,41,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-08,0,0,0,68,35,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-09,0,0,0,67,52,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-10,0,0,0,67,50,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-11,0.02,0,0,57,42,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-12,0,0,0,61,43,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-13,0,0,0,63,42,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-14,0,0,0,72,42,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-15,0.04,0,0,81,54,61,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-16,0,0,0,77,55,64,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-17,0,0,0,79,60,61,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-18,0.02,0,0,61,51,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-19,0.05,0,0,63,46,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-20,0,0,0,72,43,52,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-21,0.16,0,0,69,52,60,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-22,1.93,0,0,60,50,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-23,0.03,0,0,57,45,46,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-24,0,0,0,63,45,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-25,0,0,0,68,37,48,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-26,0,0,0,66,44,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-27,0,0,0,61,47,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-28,0.11,0,0,53,35,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-29,0.15,0,0,65,44,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-04-30,0,0,0,59,42,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-01,0.11,0,0,81,55,60,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-02,0,0,0,60,52,53,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-03,0.1,0,0,67,52,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-04,0,0,0,79,55,64,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-05,0,0,0,66,55,57,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-06,0,0,0,65,51,52,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-07,0,0,0,64,46,58,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-08,0,0,0,69,57,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-09,0.5,0,0,65,58,59,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-10,0.13,0,0,69,55,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-11,0,0,0,71,52,60,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-12,0,0,0,77,50,61,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-13,0,0,0,75,58,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-14,0,0,0,72,61,64,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-15,0.55,0,0,72,62,64,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-16,0,0,0,78,62,68,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-17,0,0,0,73,52,52,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-18,0,0,0,70,48,56,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-19,0,0,0,76,49,58,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-20,0.21,0,0,76,54,61,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-21,0.19,0,0,69,60,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-22,0.15,0,0,77,62,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-23,0,0,0,72,61,65,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-24,0,0,0,78,63,67,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-25,0,0,0,80,65,67,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-26,0,0,0,79,64,67,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-27,0,0,0,81,66,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-28,0,0,0,88,67,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-29,0,0,0,84,70,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-30,0.34,0,0,73,66,67,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-05-31,0,0,0,81,64,64,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-01,0.33,0,0,76,61,69,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-02,0.07,0,0,76,59,59,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-03,0.07,0,0,80,58,62,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-04,0.08,0,0,73,58,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-05,0.02,0,0,69,50,50,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-06,0,0,0,73,49,62,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-07,0.01,0,0,78,59,65,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-08,0,0,0,84,59,68,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-09,0,0,0,89,67,74,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-10,0,0,0,89,67,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-11,0,0,0,82,68,71,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-12,1.03,0,0,73,67,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-13,0,0,0,80,65,66,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-14,0.01,0,0,76,64,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-15,0,0,0,78,57,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-16,0,0,0,77,55,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-17,0,0,0,72,54,54,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-18,0,0,0,72,50,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-19,0,0,0,80,65,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-20,0,0,0,94,67,77,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-21,0,0,0,97,74,80,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-22,0.83,0,0,95,70,71,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-23,0,0,0,87,69,73,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-24,0,0,0,85,66,75,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-25,1.34,0,0,80,67,68,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-26,0,0,0,78,62,67,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-27,0,0,0,84,57,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-28,0,0,0,88,66,77,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-29,0.2,0,0,92,72,79,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-06-30,0.17,0,0,89,70,74,,1,,,,1
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-01,0,0,0,89,72,81,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-02,0.05,0,0,90,70,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-03,0,0,0,90,67,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-04,0,0,0,90,73,82,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-05,0,0,0,96,79,80,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-06,0,0,0,92,73,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-07,0,0,0,99,75,84,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-08,0,0,0,91,77,77,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-09,0.63,0,0,83,72,73,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-10,0,0,0,85,69,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-11,0,0,0,83,69,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-12,0,0,0,83,65,66,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-13,0,0,0,85,63,74,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-14,0.03,0,0,84,70,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-15,0.02,0,0,90,74,78,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-16,0,0,0,92,75,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-17,0,0,0,94,73,82,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-18,0.02,0,0,98,74,75,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-19,0,0,0,93,74,78,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-20,1.03,0,0,82,69,69,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-21,0.01,0,0,77,67,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-22,0,0,0,83,65,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-23,0,0,0,86,71,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-24,0,0,0,93,75,79,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-25,0,0,0,86,69,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-26,0,0,0,88,71,79,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-27,0,0,0,93,73,80,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-28,0.38,0,0,91,70,70,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-29,0.07,0,0,85,70,72,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-30,0,0,0,84,68,75,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-07-31,0,0,0,85,73,75,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-01,0.43,0,0,83,69,69,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-02,0,0,0,87,66,77,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-03,0,0,0,88,75,79,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-04,0,0,0,88,76,78,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-05,0,0,0,89,77,78,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-06,0.09,0,0,88,73,73,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-07,0,0,0,84,70,74,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-08,0.28,0,0,84,72,74,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-09,0,0,0,91,73,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-10,1.07,0,0,82,71,75,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-11,0.28,0,0,83,73,73,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-12,0,0,0,85,70,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-13,0,0,0,86,65,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-14,0,0,0,85,69,74,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-15,0,0,0,84,72,72,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-16,0,0,0,86,67,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-17,0,0,0,86,67,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-18,0.35,0,0,82,64,64,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-19,0,0,0,83,63,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-20,0.02,0,0,77,65,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-21,0,0,0,81,65,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-22,0,0,0,84,63,65,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-23,0,0,0,85,63,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-24,0,0,0,86,64,67,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-25,3.8,0,0,80,67,71,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-26,0.57,0,0,83,68,73,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-27,0.03,0,0,84,73,75,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-28,0.03,0,0,87,64,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-29,0,0,0,83,66,68,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-30,0,0,0,85,64,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-08-31,0,0,0,91,69,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-01,0,0,0,89,75,75,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-02,0,0,0,80,70,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-03,0.01,0,0,83,73,76,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-04,0.03,0,0,85,76,77,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-05,0.19,0,0,87,75,75,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-06,1.07,0,0,77,66,66,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-07,0,0,0,84,65,73,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-08,0.12,0,0,83,65,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-09,0.03,0,0,79,64,68,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-10,0,0,0,77,60,60,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-11,0,0,0,75,53,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-12,0,0,0,79,54,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-13,0,0,0,79,53,58,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-14,0,0,0,79,56,68,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-15,0,0,0,77,56,56,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-16,0,0,0,76,51,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-17,0,0,0,78,52,71,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-18,0.65,0,0,80,69,69,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-19,0,0,0,73,53,53,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-20,0,0,0,76,51,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-21,0,0,0,77,55,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-22,0.22,0,0,79,59,66,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-23,0.12,0,0,71,52,52,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-24,0,0,0,69,49,50,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-25,0,0,0,74,49,67,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-26,0,0,0,81,67,70,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-27,0,0,0,78,67,69,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-28,0.13,0,0,78,64,64,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-29,0.3,0,0,68,57,58,,1,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-09-30,0.04,0,0,73,53,58,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-01,0.02,0,0,73,53,64,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-02,0.61,0,0,76,63,71,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-03,0,0,0,83,70,70,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-04,0,0,0,80,66,66,1,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-05,0,0,0,80,62,66,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-06,0,0,0,80,59,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-07,0.19,0,0,59,49,49,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-08,0.03,0,0,55,45,51,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-09,0.02,0,0,65,50,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-10,0,0,0,69,59,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-11,0,0,0,61,47,47,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-12,0,0,0,67,43,43,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-13,0,0,0,61,37,56,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-14,0,0,0,74,56,64,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-15,0.49,0,0,76,59,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-16,0.01,0,0,63,50,50,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-17,0,0,0,65,40,56,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-18,0,0,0,70,51,65,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-19,0.6,0,0,73,64,64,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-20,0,0,0,69,54,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-21,0,0,0,65,53,56,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-22,0,0,0,67,54,57,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-23,0,0,0,75,48,59,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-24,0,0,0,75,57,62,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-25,0,0,0,67,61,63,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-26,0,0,0,72,58,60,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-27,0,0,0,68,59,60,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-28,1.06,0,0,61,55,55,,,,,,
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-29,8.9,0,0,56,45,48,,,,,,1
USC00281351,"CAPE MAY 2 NW, NJ US",2012-10-30,0.05,0,0,51,44,45,,,,,,1
