#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2008 11 03 08 50 112  6.6 120  8.1 0836
2008 11 03 09 00 117  6.4 999 99.0 9999
2008 11 03 09 10 122  5.9 999 99.0 9999
2008 11 03 09 20 121  6.2 999 99.0 9999
2008 11 03 09 30 122  6.6 999 99.0 9999
2008 11 03 09 40 126  6.5 999 99.0 9999
2008 11 03 09 50 123  6.2 121  8.2 0917
2008 11 03 10 00 125  6.0 999 99.0 9999
2008 11 03 10 10 127  5.7 999 99.0 9999
2008 11 03 10 20 125  5.4 999 99.0 9999
2008 11 03 10 30 124  5.1 999 99.0 9999
2008 11 03 10 40 126  5.2 999 99.0 9999
2008 11 03 10 50 131  4.9 126  7.4 1000
2008 11 03 11 00 134  4.3 999 99.0 9999
2008 11 03 11 10 131  4.7 999 99.0 9999
2008 11 03 11 20 136  4.6 999 99.0 9999
2008 11 03 11 30 133  4.9 999 99.0 9999
2008 11 03 11 40 129  4.2 999 99.0 9999
2008 11 03 11 50 128  4.3 135  6.1 1123
2008 11 03 12 00 126  4.5 999 99.0 9999
2008 11 03 12 10 133  4.6 999 99.0 9999
2008 11 03 12 20 134  4.6 999 99.0 9999
2008 11 03 12 30 126  4.3 999 99.0 9999
2008 11 03 12 40 129  3.8 999 99.0 9999
2008 11 03 12 50 127  3.4 130  5.6 1217
2008 11 03 13 00 130  3.3 999 99.0 9999
2008 11 03 13 10 130  3.4 999 99.0 9999
2008 11 03 13 20 131  3.2 999 99.0 9999
2008 11 03 13 30 140  3.3 999 99.0 9999
2008 11 03 13 40 138  3.2 999 99.0 9999
2008 11 03 13 50 142  3.0 115  4.9 1304
2008 11 03 14 00 135  3.2 999 99.0 9999
2008 11 03 14 10 140  2.6 999 99.0 9999
2008 11 03 14 20 143  2.3 999 99.0 9999
2008 11 03 14 30 140  2.3 999 99.0 9999
2008 11 03 14 40 147  2.3 999 99.0 9999
2008 11 03 14 50 156  2.2 131  4.1 1352
2008 11 03 15 00 160  2.2 999 99.0 9999
2008 11 03 15 10 158  2.2 999 99.0 9999
2008 11 03 15 20 149  1.7 999 99.0 9999
2008 11 03 15 30 147  1.7 999 99.0 9999
2008 11 03 15 40 146  1.5 999 99.0 9999
2008 11 03 15 50 153  1.5 161  2.8 1507
2008 11 03 16 00 151  1.2 999 99.0 9999
2008 11 03 16 10 160  1.0 999 99.0 9999
2008 11 03 16 20 160  0.9 999 99.0 9999
2008 11 03 16 30 166  0.3 999 99.0 9999
2008 11 03 16 40 175  0.3 999 99.0 9999
2008 11 03 16 50 154  0.5 163  1.5 1551
2008 11 03 17 00 134  0.3 999 99.0 9999
2008 11 03 17 10 137  0.7 999 99.0 9999
2008 11 03 17 20 180  0.0 999 99.0 9999
2008 11 03 17 30 122  0.4 999 99.0 9999
2008 11 03 17 40 112  0.2 999 99.0 9999
2008 11 03 17 50 180  0.1 139  1.1 1703
2008 11 03 18 00 180  0.1 999 99.0 9999
2008 11 03 18 10 180  0.1 999 99.0 9999
2008 11 03 18 20  13  0.1 999 99.0 9999
2008 11 03 18 30  52  0.1 999 99.0 9999
2008 11 03 18 40  62  0.3 999 99.0 9999
2008 11 03 18 50 180  0.1  63  0.6 1834
2008 11 03 19 00  97  0.4 999 99.0 9999
2008 11 03 19 10 121  0.9 999 99.0 9999
2008 11 03 19 20 147  1.2 999 99.0 9999
2008 11 03 19 30 136  1.4 999 99.0 9999
2008 11 03 19 40 115  1.8 999 99.0 9999
2008 11 03 19 50 103  2.1 102  2.5 1944
2008 11 03 20 00 100  1.8 999 99.0 9999
2008 11 03 20 10 108  2.1 999 99.0 9999
2008 11 03 20 20 115  2.3 999 99.0 9999
2008 11 03 20 30 120  2.4 999 99.0 9999
2008 11 03 20 40 119  2.1 999 99.0 9999
2008 11 03 20 50 123  1.7 119  2.8 2022
2008 11 03 21 00 117  1.9 999 99.0 9999
2008 11 03 21 10 109  2.0 999 99.0 9999
2008 11 03 21 20 111  1.9 999 99.0 9999
2008 11 03 21 30 117  2.0 999 99.0 9999
2008 11 03 21 40 121  2.1 999 99.0 9999
2008 11 03 21 50 124  1.7 121  2.6 2136
2008 11 03 22 00 129  1.8 999 99.0 9999
2008 11 03 22 10 140  1.3 999 99.0 9999
2008 11 03 22 20 136  1.5 999 99.0 9999
2008 11 03 22 30 138  1.4 999 99.0 9999
2008 11 03 22 40 134  1.2 999 99.0 9999
2008 11 03 22 50 127  0.7 127  2.2 2151
2008 11 03 23 00 117  0.8 999 99.0 9999
2008 11 03 23 10  98  0.4 999 99.0 9999
2008 11 03 23 20  63  0.4 999 99.0 9999
2008 11 03 23 30  27  1.3 999 99.0 9999
2008 11 03 23 40  79  1.0 999 99.0 9999
2008 11 03 23 50  76  0.8  18  2.1 2324
2008 11 04 00 00  51  1.0 999 99.0 9999
2008 11 04 00 10  83  0.6 999 99.0 9999
2008 11 04 00 20  91  0.8 999 99.0 9999
2008 11 04 00 30  62  0.9 999 99.0 9999
2008 11 04 00 40  67  0.9 999 99.0 9999
2008 11 04 00 50  70  0.8  65  1.3 0030
2008 11 04 01 00  80  1.3 999 99.0 9999
2008 11 04 01 10  79  1.4 999 99.0 9999
2008 11 04 01 20  94  1.2 999 99.0 9999
2008 11 04 01 30 103  1.2 999 99.0 9999
2008 11 04 01 40 118  1.0 999 99.0 9999
2008 11 04 01 50 115  1.3  74  1.8 0103
2008 11 04 02 00  90  0.8 999 99.0 9999
2008 11 04 02 10  71  0.7 999 99.0 9999
2008 11 04 02 20  81  0.7 999 99.0 9999
2008 11 04 02 30  98  0.9 999 99.0 9999
2008 11 04 02 40  85  1.3 999 99.0 9999
2008 11 04 02 50  88  1.5  93  1.8 0247
2008 11 04 03 00  98  1.6 999 99.0 9999
2008 11 04 03 10 103  1.7 999 99.0 9999
2008 11 04 03 20 108  1.9 999 99.0 9999
2008 11 04 03 30 110  1.8 999 99.0 9999
2008 11 04 03 40  91  1.4 999 99.0 9999
2008 11 04 03 50  97  1.4 115  2.5 0313
2008 11 04 04 00 100  1.8 999 99.0 9999
2008 11 04 04 10 100  1.7 999 99.0 9999
2008 11 04 04 20 118  1.4 999 99.0 9999
2008 11 04 04 30 122  1.5 999 99.0 9999
2008 11 04 04 40 125  1.6 999 99.0 9999
2008 11 04 04 50 136  1.8 136  2.2 0350
2008 11 04 05 00 134  1.9 999 99.0 9999
2008 11 04 05 10 130  1.7 999 99.0 9999
2008 11 04 05 20 127  1.5 999 99.0 9999
2008 11 04 05 30 131  1.9 999 99.0 9999
2008 11 04 05 40 121  1.2 999 99.0 9999
2008 11 04 05 50 123  1.7 130  2.5 0450
2008 11 04 06 00 128  2.2 999 99.0 9999
2008 11 04 06 10 122  2.0 999 99.0 9999
2008 11 04 06 20 122  2.2 999 99.0 9999
2008 11 04 06 30 122  2.2 999 99.0 9999
2008 11 04 06 40 120  2.2 999 99.0 9999
2008 11 04 06 50 110  1.9 120  2.7 0637
2008 11 04 07 00 109  1.8 999 99.0 9999
2008 11 04 07 10  93  1.8 999 99.0 9999
2008 11 04 07 20  81  1.9 999 99.0 9999
2008 11 04 07 30  87  1.9 999 99.0 9999
2008 11 04 07 40  80  1.9 999 99.0 9999
2008 11 04 07 50  82  2.2  79  2.7 0748
2008 11 04 08 00  82  2.3 999 99.0 9999
2008 11 04 08 10  82  2.2 999 99.0 9999
2008 11 04 08 20  88  2.1 999 99.0 9999
2008 11 04 08 30  83  2.0 999 99.0 9999
2008 11 04 08 40  65  1.8 999 99.0 9999
2008 11 04 08 50  80  1.8  87  2.7 0802
2008 11 04 09 00  79  1.7 999 99.0 9999
2008 11 04 09 10  84  1.2 999 99.0 9999
2008 11 04 09 20 111  1.5 999 99.0 9999
2008 11 04 09 30 100  1.5 999 99.0 9999
2008 11 04 09 40  81  1.4 999 99.0 9999
2008 11 04 09 50  95  1.6  78  2.1 0857
2008 11 04 10 00 106  1.5 999 99.0 9999
2008 11 04 10 10 109  1.4 999 99.0 9999
2008 11 04 10 20  93  1.4 999 99.0 9999
2008 11 04 10 30  71  1.5 999 99.0 9999
2008 11 04 10 40  32  1.8 999 99.0 9999
2008 11 04 10 50  36  1.8  27  2.2 1038
2008 11 04 11 00  42  1.8 999 99.0 9999
2008 11 04 11 10  44  1.9 999 99.0 9999
2008 11 04 11 20  24  1.8 999 99.0 9999
2008 11 04 11 30  19  2.1 999 99.0 9999
2008 11 04 11 40  25  2.2 999 99.0 9999
2008 11 04 11 50  40  2.0  12  2.9 1128
2008 11 04 12 00  52  2.0 999 99.0 9999
2008 11 04 12 10  50  1.9 999 99.0 9999
2008 11 04 12 20  61  1.6 999 99.0 9999
2008 11 04 12 30  71  1.6 999 99.0 9999
2008 11 04 12 40  73  1.0 999 99.0 9999
2008 11 04 12 50  50  1.0  45  2.3 1200
2008 11 04 13 00  27  1.6 999 99.0 9999
2008 11 04 13 10  34  1.8 999 99.0 9999
2008 11 04 13 20  36  1.7 999 99.0 9999
2008 11 04 13 30  33  2.5 999 99.0 9999
2008 11 04 13 40  30  3.0 999 99.0 9999
2008 11 04 13 50  27  3.0  23  3.5 1340
2008 11 04 14 00  29  3.4 999 99.0 9999
2008 11 04 14 10  36  3.3 999 99.0 9999
2008 11 04 14 20  34  3.3 999 99.0 9999
2008 11 04 14 30  31  3.4 999 99.0 9999
2008 11 04 14 40  31  3.4 999 99.0 9999
2008 11 04 14 50  30  3.5  28  4.1 1356
2008 11 04 15 00  35  3.3 999 99.0 9999
2008 11 04 15 10  31  3.2 999 99.0 9999
2008 11 04 15 20  33  3.5 999 99.0 9999
2008 11 04 15 30  33  3.7 999 99.0 9999
2008 11 04 15 40  35  3.3 999 99.0 9999
2008 11 04 15 50  35  2.8  34  4.4 1523
2008 11 04 16 00  44  2.3 999 99.0 9999
2008 11 04 16 10  43  2.2 999 99.0 9999
2008 11 04 16 20  50  2.6 999 99.0 9999
2008 11 04 16 30  56  2.9 999 99.0 9999
2008 11 04 16 40  66  2.8 999 99.0 9999
2008 11 04 16 50  66  2.8  72  3.4 1642
2008 11 04 17 00  62  2.6 999 99.0 9999
2008 11 04 17 10  72  2.5 999 99.0 9999
2008 11 04 17 20  64  2.7 999 99.0 9999
2008 11 04 17 30  71  2.7 999 99.0 9999
2008 11 04 17 40  67  2.8 999 99.0 9999
2008 11 04 17 50  69  3.0  73  3.3 1749
2008 11 04 18 00  74  2.7 999 99.0 9999
2008 11 04 18 10  77  2.6 999 99.0 9999
2008 11 04 18 20  79  2.5 999 99.0 9999
2008 11 04 18 30  80  2.0 999 99.0 9999
2008 11 04 18 40  69  2.5 999 99.0 9999
2008 11 04 18 50  60  2.7  79  3.3 1753
2008 11 04 19 00  48  2.8 999 99.0 9999
2008 11 04 19 10  56  3.0 999 99.0 9999
2008 11 04 19 20  59  2.9 999 99.0 9999
2008 11 04 19 30  60  2.8 999 99.0 9999
2008 11 04 19 40  65  3.2 999 99.0 9999
2008 11 04 19 50  57  3.2  55  3.9 1943
2008 11 04 20 00  57  2.9 999 99.0 9999
2008 11 04 20 10  60  3.2 999 99.0 9999
2008 11 04 20 20  60  3.0 999 99.0 9999
2008 11 04 20 30  53  2.8 999 99.0 9999
2008 11 04 20 40  54  2.6 999 99.0 9999
2008 11 04 20 50  68  2.9  58  3.8 2010
2008 11 04 21 00  66  3.1 999 99.0 9999
2008 11 04 21 10  59  3.2 999 99.0 9999
2008 11 04 21 20  68  2.7 999 99.0 9999
2008 11 04 21 30  70  2.6 999 99.0 9999
2008 11 04 21 40  79  3.0 999 99.0 9999
2008 11 04 21 50  75  3.2  79  3.9 2137
2008 11 04 22 00  79  3.6 999 99.0 9999
2008 11 04 22 10  78  3.6 999 99.0 9999
2008 11 04 22 20  74  2.8 999 99.0 9999
2008 11 04 22 30  66  2.9 999 99.0 9999
2008 11 04 22 40  62  3.0 999 99.0 9999
2008 11 04 22 50  54  3.5  81  4.4 2159
2008 11 04 23 00  54  3.4 999 99.0 9999
2008 11 04 23 10  54  3.3 999 99.0 9999
2008 11 04 23 20  61  3.4 999 99.0 9999
2008 11 04 23 30  60  3.1 999 99.0 9999
2008 11 04 23 40  56  3.3 999 99.0 9999
2008 11 04 23 50  52  3.3  62  4.2 2314
2008 11 05 00 00  57  2.7 999 99.0 9999
2008 11 05 00 10  53  2.7 999 99.0 9999
2008 11 05 00 20  46  3.1 999 99.0 9999
2008 11 05 00 30  50  2.9 999 99.0 9999
2008 11 05 00 40  46  2.8 999 99.0 9999
2008 11 05 00 50  54  3.1  53  3.8 0049
2008 11 05 01 00  54  3.3 999 99.0 9999
2008 11 05 01 10  54  3.3 999 99.0 9999
2008 11 05 01 20  61  4.0 999 99.0 9999
2008 11 05 01 30  55  3.7 999 99.0 9999
2008 11 05 01 40  57  3.5 999 99.0 9999
2008 11 05 01 50  61  3.6  55  4.8 0119
2008 11 05 02 00  58  3.6 999 99.0 9999
2008 11 05 02 10  54  3.5 999 99.0 9999
2008 11 05 02 20  47  4.0 999 99.0 9999
2008 11 05 02 30  50  3.9 999 99.0 9999
2008 11 05 02 40  49  4.2 999 99.0 9999
2008 11 05 02 50  50  4.3  44  5.2 0214
2008 11 05 03 00  50  4.3 999 99.0 9999
2008 11 05 03 10  49  4.3 999 99.0 9999
2008 11 05 03 20  48  4.1 999 99.0 9999
2008 11 05 03 30  48  4.2 999 99.0 9999
2008 11 05 03 40  43  4.4 999 99.0 9999
2008 11 05 03 50  39  4.6  41  5.5 0346
2008 11 05 04 00  44  4.7 999 99.0 9999
2008 11 05 04 10  49  5.2 999 99.0 9999
2008 11 05 04 20  42  5.1 999 99.0 9999
2008 11 05 04 30  41  5.4 999 99.0 9999
2008 11 05 04 40  41  5.4 999 99.0 9999
2008 11 05 04 50  52  5.4  41  6.7 0430
2008 11 05 05 00  60  5.4 999 99.0 9999
2008 11 05 05 10  62  5.5 999 99.0 9999
2008 11 05 05 20  63  5.2 999 99.0 9999
2008 11 05 05 30  71  5.1 999 99.0 9999
2008 11 05 05 40  71  5.0 999 99.0 9999
2008 11 05 05 50  63  4.9  61  6.5 0457
2008 11 05 06 00  56  5.0 999 99.0 9999
2008 11 05 06 10  58  5.0 999 99.0 9999
2008 11 05 06 20  53  5.0 999 99.0 9999
2008 11 05 06 30  53  5.2 999 99.0 9999
2008 11 05 06 40  52  5.5 999 99.0 9999
2008 11 05 06 50  51  6.0  51  6.9 0645
2008 11 05 07 00  48  5.6 999 99.0 9999
2008 11 05 07 10  44  5.9 999 99.0 9999
2008 11 05 07 20  53  6.0 999 99.0 9999
2008 11 05 07 30  58  5.9 999 99.0 9999
2008 11 05 07 40  58  6.2 999 99.0 9999
2008 11 05 07 50  60  6.4  62  7.5 0743
2008 11 05 08 00  59  6.1 999 99.0 9999
2008 11 05 08 10  54  6.2 999 99.0 9999
2008 11 05 08 20  53  6.1 999 99.0 9999
2008 11 05 08 30  46  5.8 999 99.0 9999
2008 11 05 08 40  45  5.3 999 99.0 9999
2008 11 05 08 50  53  5.8  52  7.5 0803
2008 11 05 09 00  55  5.9 999 99.0 9999
2008 11 05 09 10  61  6.5 999 99.0 9999
2008 11 05 09 20  67  6.9 999 99.0 9999
2008 11 05 09 30  64  6.7 999 99.0 9999
2008 11 05 09 40  61  6.7 999 99.0 9999
2008 11 05 09 50  61  6.7  60  8.1 0942
2008 11 05 10 00  67  6.5 999 99.0 9999
2008 11 05 10 10  68  6.4 999 99.0 9999
2008 11 05 10 20  59  6.2 999 99.0 9999
2008 11 05 10 30  49  6.0 999 99.0 9999
2008 11 05 10 40  41  6.2 999 99.0 9999
2008 11 05 10 50  40  6.5  73  7.7 1001
2008 11 05 11 00  41  6.4 999 99.0 9999
2008 11 05 11 10  44  6.4 999 99.0 9999
2008 11 05 11 20  41  6.6 999 99.0 9999
2008 11 05 11 30  42  6.7 999 99.0 9999
2008 11 05 11 40  40  6.7 999 99.0 9999
2008 11 05 11 50  47  7.1  51  8.6 1146
2008 11 05 12 00  44  7.2 999 99.0 9999
2008 11 05 12 10  48  6.5 999 99.0 9999
2008 11 05 12 20  47  6.5 999 99.0 9999
2008 11 05 12 30  42  6.7 999 99.0 9999
2008 11 05 12 40  42  6.6 999 99.0 9999
2008 11 05 12 50  38  6.3  40  8.4 1156
2008 11 05 13 00  39  6.1 999 99.0 9999
2008 11 05 13 10  33  6.0 999 99.0 9999
2008 11 05 13 20  29  5.6 999 99.0 9999
2008 11 05 13 30  30  6.0 999 99.0 9999
2008 11 05 13 40  35  6.5 999 99.0 9999
2008 11 05 13 50  34  6.4  34  7.8 1342
2008 11 05 14 00  35  5.9 999 99.0 9999
2008 11 05 14 10  43  6.4 999 99.0 9999
2008 11 05 14 20  45  6.6 999 99.0 9999
2008 11 05 14 30  43  6.8 999 99.0 9999
2008 11 05 14 40  38  6.6 999 99.0 9999
2008 11 05 14 50  35  6.8  32  8.2 1443
2008 11 05 15 00  39  6.5 999 99.0 9999
2008 11 05 15 10  40  6.2 999 99.0 9999
2008 11 05 15 20  39  6.0 999 99.0 9999
2008 11 05 15 30  43  6.3 999 99.0 9999
2008 11 05 15 40  42  6.5 999 99.0 9999
2008 11 05 15 50  41  6.7  36  8.5 1543
2008 11 05 16 00  41  6.3 999 99.0 9999
2008 11 05 16 10  39  6.3 999 99.0 9999
2008 11 05 16 20  29  6.5 999 99.0 9999
2008 11 05 16 30  33  6.8 999 99.0 9999
2008 11 05 16 40  51  6.4 999 99.0 9999
2008 11 05 16 50  50  6.5  13  8.2 1621
2008 11 05 17 00  43  6.5 999 99.0 9999
2008 11 05 17 10  45  6.8 999 99.0 9999
2008 11 05 17 20  46  6.7 999 99.0 9999
2008 11 05 17 30  46  7.0 999 99.0 9999
2008 11 05 17 40  48  7.0 999 99.0 9999
2008 11 05 17 50  47  7.4  43  9.1 1650
2008 11 05 18 00  48  7.2 999 99.0 9999
2008 11 05 18 10  50  7.2 999 99.0 9999
2008 11 05 18 20  56  7.7 999 99.0 9999
2008 11 05 18 30  54  7.6 999 99.0 9999
2008 11 05 18 40  55  7.5 999 99.0 9999
2008 11 05 18 50  50  7.4  58  9.4 1814
2008 11 05 19 00  48  8.0 999 99.0 9999
2008 11 05 19 10  45  8.2 999 99.0 9999
2008 11 05 19 20  45  8.3 999 99.0 9999
2008 11 05 19 30  43  8.6 999 99.0 9999
2008 11 05 19 40  42  8.6 999 99.0 9999
2008 11 05 19 50  37  8.1  40 10.2 1918
2008 11 05 20 00  36  8.2 999 99.0 9999
2008 11 05 20 10  34  8.4 999 99.0 9999
2008 11 05 20 20  30  8.2 999 99.0 9999
2008 11 05 20 30  28  8.3 999 99.0 9999
2008 11 05 20 40  25  8.9 999 99.0 9999
2008 11 05 20 50  29  9.6  29 11.0 2044
2008 11 05 21 00  33  9.7 999 99.0 9999
2008 11 05 21 10  37  9.5 999 99.0 9999
2008 11 05 21 20  39  9.3 999 99.0 9999
2008 11 05 21 30  37  9.2 999 99.0 9999
2008 11 05 21 40  44  9.3 999 99.0 9999
2008 11 05 21 50  52  9.9  49 12.3 2050
2008 11 05 22 00  47 10.8 999 99.0 9999
2008 11 05 22 10  43 11.1 999 99.0 9999
2008 11 05 22 20  41 11.6 999 99.0 9999
2008 11 05 22 30  40 12.0 999 99.0 9999
2008 11 05 22 40  38 11.9 999 99.0 9999
2008 11 05 22 50  32 11.7  37 14.6 2236
2008 11 05 23 00  32 11.7 999 99.0 9999
2008 11 05 23 10  32 11.4 999 99.0 9999
2008 11 05 23 20  31 11.4 999 99.0 9999
2008 11 05 23 30  29 11.3 999 99.0 9999
2008 11 05 23 40  28 10.9 999 99.0 9999
2008 11 05 23 50  29 10.6  32 14.0 2300
2008 11 06 00 00  32 10.2 999 99.0 9999
2008 11 06 00 10  34  9.9 999 99.0 9999
2008 11 06 00 20  35  9.9 999 99.0 9999
2008 11 06 00 30  33 10.3 999 99.0 9999
2008 11 06 00 40  30 11.0 999 99.0 9999
2008 11 06 00 50  30 11.8  32 14.2 0043
2008 11 06 01 00  29 12.1 999 99.0 9999
2008 11 06 01 10  29 12.3 999 99.0 9999
2008 11 06 01 20  31 13.3 999 99.0 9999
2008 11 06 01 30  30 13.1 999 99.0 9999
2008 11 06 01 40  29 12.8 999 99.0 9999
2008 11 06 01 50  31 13.3  28 16.4 0114
2008 11 06 02 00  29 13.3 999 99.0 9999
2008 11 06 02 10  32 13.8 999 99.0 9999
2008 11 06 02 20  31 13.0 999 99.0 9999
2008 11 06 02 30  30 12.8 999 99.0 9999
2008 11 06 02 40  30 13.9 999 99.0 9999
2008 11 06 02 50  32 13.2  30 17.3 0203
2008 11 06 03 00  28 13.0 999 99.0 9999
2008 11 06 03 10  28 12.9 999 99.0 9999
2008 11 06 03 20  31 13.6 999 99.0 9999
2008 11 06 03 30  30 13.1 999 99.0 9999
2008 11 06 03 40  30 13.1 999 99.0 9999
2008 11 06 03 50  28 12.5  30 17.7 0312
2008 11 06 04 00  28 12.6 999 99.0 9999
2008 11 06 04 10  26 12.6 999 99.0 9999
2008 11 06 04 20  33 12.2 999 99.0 9999
2008 11 06 04 30  33 13.0 999 99.0 9999
2008 11 06 04 40  37 12.6 999 99.0 9999
2008 11 06 04 50  38 12.9  27 16.1 0354
2008 11 06 05 00  38 12.2 999 99.0 9999
2008 11 06 05 10  39 12.2 999 99.0 9999
2008 11 06 05 20  39 12.0 999 99.0 9999
2008 11 06 05 30  41 12.2 999 99.0 9999
2008 11 06 05 40  43 12.1 999 99.0 9999
2008 11 06 05 50  42 11.4  38 15.7 0525
2008 11 06 06 00  41 12.3 999 99.0 9999
2008 11 06 06 10  40 12.7 999 99.0 9999
2008 11 06 06 20  39 12.6 999 99.0 9999
2008 11 06 06 30  41 12.0 999 99.0 9999
2008 11 06 06 40  40 12.1 999 99.0 9999
2008 11 06 06 50  42 11.9  33 15.2 0610
2008 11 06 07 00  43 11.3 999 99.0 9999
2008 11 06 07 10  42 11.2 999 99.0 9999
2008 11 06 07 20  43 11.2 999 99.0 9999
2008 11 06 07 30  43 11.2 999 99.0 9999
2008 11 06 07 40  42 11.4 999 99.0 9999
2008 11 06 07 50  44 11.2  44 14.2 0739
2008 11 06 08 00  45 11.2 999 99.0 9999
2008 11 06 08 10  45 10.9 999 99.0 9999
2008 11 06 08 20  44 10.5 999 99.0 9999
2008 11 06 08 30  43 11.1 999 99.0 9999
2008 11 06 08 40  47 11.5 999 99.0 9999
2008 11 06 08 50  50 12.2  47 14.4 0849
2008 11 06 09 00  47 12.0 999 99.0 9999
2008 11 06 09 10  47 12.2 999 99.0 9999
2008 11 06 09 20  48 12.0 999 99.0 9999
2008 11 06 09 30  47 11.6 999 99.0 9999
2008 11 06 09 40  45 11.2 999 99.0 9999
2008 11 06 09 50  44 11.2  46 15.3 0851
2008 11 06 10 00  42 11.3 999 99.0 9999
2008 11 06 10 10  41 11.3 999 99.0 9999
2008 11 06 10 20  40 11.1 999 99.0 9999
2008 11 06 10 30  40 11.1 999 99.0 9999
2008 11 06 10 40  41 10.6 999 99.0 9999
2008 11 06 10 50  42 10.5  41 13.4 0952
2008 11 06 11 00  40 10.6 999 99.0 9999
2008 11 06 11 10  39 10.4 999 99.0 9999
2008 11 06 11 20  38 10.0 999 99.0 9999
2008 11 06 11 30  36  9.7 999 99.0 9999
2008 11 06 11 40  36 10.2 999 99.0 9999
2008 11 06 11 50  34 10.0  40 12.8 1100
2008 11 06 12 00  32 10.0 999 99.0 9999
2008 11 06 12 10  37 10.6 999 99.0 9999
2008 11 06 12 20  39 11.0 999 99.0 9999
2008 11 06 12 30  40 11.4 999 99.0 9999
2008 11 06 12 40  42 11.1 999 99.0 9999
2008 11 06 12 50  42 11.2  41 13.6 1229
2008 11 06 13 00  44 11.2 999 99.0 9999
2008 11 06 13 10  46 11.2 999 99.0 9999
2008 11 06 13 20  43 10.9 999 99.0 9999
2008 11 06 13 30  43 10.8 999 99.0 9999
2008 11 06 13 40  45 10.9 999 99.0 9999
2008 11 06 13 50  43 10.8  42 13.8 1305
2008 11 06 14 00  44 10.1 999 99.0 9999
2008 11 06 14 10  43 10.1 999 99.0 9999
2008 11 06 14 20  45  9.9 999 99.0 9999
2008 11 06 14 30  45  8.8 999 99.0 9999
2008 11 06 14 40  46  7.8 999 99.0 9999
2008 11 06 14 50  46  8.5  41 12.5 1401
2008 11 06 15 00  45  9.3 999 99.0 9999
2008 11 06 15 10  44  9.7 999 99.0 9999
2008 11 06 15 20  44  9.8 999 99.0 9999
2008 11 06 15 30  44  9.2 999 99.0 9999
2008 11 06 15 40  41  8.7 999 99.0 9999
2008 11 06 15 50  38  8.3  41 12.0 1510
2008 11 06 16 00  38  7.9 999 99.0 9999
2008 11 06 16 10  38  7.7 999 99.0 9999
2008 11 06 16 20  37  7.3 999 99.0 9999
2008 11 06 16 30  37  7.9 999 99.0 9999
2008 11 06 16 40  37  7.7 999 99.0 9999
2008 11 06 16 50  38  7.3  41 10.2 1629
2008 11 06 17 00  41  7.5 999 99.0 9999
2008 11 06 17 10  38  7.4 999 99.0 9999
2008 11 06 17 20  39  7.3 999 99.0 9999
2008 11 06 17 30  37  6.9 999 99.0 9999
2008 11 06 17 40  42  7.2 999 99.0 9999
2008 11 06 17 50  44  7.7  44  9.3 1741
2008 11 06 18 00  44  8.1 999 99.0 9999
2008 11 06 18 10  41  7.9 999 99.0 9999
2008 11 06 18 20  38  7.3 999 99.0 9999
2008 11 06 18 30  39  6.9 999 99.0 9999
2008 11 06 18 40  38  7.0 999 99.0 9999
2008 11 06 18 50  39  7.2  46  9.8 1801
2008 11 06 19 00  37  7.4 999 99.0 9999
2008 11 06 19 10  37  7.7 999 99.0 9999
2008 11 06 19 20  38  7.7 999 99.0 9999
2008 11 06 19 30  35  7.9 999 99.0 9999
2008 11 06 19 40  35  8.1 999 99.0 9999
2008 11 06 19 50  35  8.2  28  9.7 1942
2008 11 06 20 00  38  8.3 999 99.0 9999
2008 11 06 20 10  35  7.9 999 99.0 9999
2008 11 06 20 20  32  8.3 999 99.0 9999
2008 11 06 20 30  29  8.6 999 99.0 9999
2008 11 06 20 40  28  8.3 999 99.0 9999
2008 11 06 20 50  31  8.3  28 10.0 2026
2008 11 06 21 00  33  8.3 999 99.0 9999
2008 11 06 21 10  33  8.2 999 99.0 9999
2008 11 06 21 20  29  7.7 999 99.0 9999
2008 11 06 21 30  28  8.1 999 99.0 9999
2008 11 06 21 40  28  8.4 999 99.0 9999
2008 11 06 21 50  30  9.0  24 10.4 2141
2008 11 06 22 00  32  8.6 999 99.0 9999
2008 11 06 22 10  32  7.7 999 99.0 9999
2008 11 06 22 20  31  7.6 999 99.0 9999
2008 11 06 22 30  31  7.5 999 99.0 9999
2008 11 06 22 40  34  6.9 999 99.0 9999
2008 11 06 22 50  36  6.9  35 10.1 2153
2008 11 06 23 00  36  6.5 999 99.0 9999
2008 11 06 23 10  34  6.9 999 99.0 9999
2008 11 06 23 20  37  7.6 999 99.0 9999
2008 11 06 23 30  37  7.5 999 99.0 9999
2008 11 06 23 40  33  7.6 999 99.0 9999
2008 11 06 23 50  35  7.7  25  9.7 2342
2008 11 07 00 00  36  7.2 999 99.0 9999
2008 11 07 00 10  39  7.0 999 99.0 9999
2008 11 07 00 20  37  7.2 999 99.0 9999
2008 11 07 00 30  36  7.5 999 99.0 9999
2008 11 07 00 40  36  7.6 999 99.0 9999
2008 11 07 00 50  35  7.1  34  9.2 0027
2008 11 07 01 00  36  7.0 999 99.0 9999
2008 11 07 01 10  33  6.8 999 99.0 9999
2008 11 07 01 20  41  6.3 999 99.0 9999
2008 11 07 01 30  44  6.1 999 99.0 9999
2008 11 07 01 40  42  6.2 999 99.0 9999
2008 11 07 01 50  38  6.0  35  8.4 0058
2008 11 07 02 00  40  5.6 999 99.0 9999
